ROAD_SEGMENT_ID;LINE_ID;START_LAT;START_LON;END_LAT;END_LON;modified_weight_km
70006;6574;-38.0074562982;145.2762311986;-38.007453649;145.27620307;0.0024819991202036
70007;6574;-38.007453649;145.27620307;-38.0074433676;145.27609387;0.0096354999367412
70008;6574;-38.0074433676;145.27609387;-38.0074582806;145.2759903875;0.00921690313351
70009;6574;-38.0074582806;145.2759903875;-38.0072175204;145.2749732866;0.0930467984951149
70010;6574;-38.0072175204;145.2749732866;-38.0073824733;145.2749770995;0.0183449675339952
70011;6574;-38.0073824733;145.2749770995;-38.0074779627;145.2749884244;0.0106641962100513
70012;6574;-38.0074779627;145.2749884244;-38.0075126178;145.2749925365;0.0038702765415292
70013;6574;-38.0075126178;145.2749925365;-38.0081489788;145.2769665396;0.1868647126465777
70014;6574;-38.0081489788;145.2769665396;-38.0081638218;145.2769293037;0.0038388913161422
70015;6574;-38.0081638218;145.2769293037;-38.0081691874;145.2767195827;0.019303177093754
70016;6574;-38.0081691874;145.2767195827;-38.0081698282;145.2764409771;0.0256300657607974
70017;6574;-38.0081698282;145.2764409771;-38.0081699457;145.2763897746;0.0047103267472351
70018;6574;-38.0081699457;145.2763897746;-38.0081523551;145.2776457933;0.1155640564195424
70019;6574;-38.0081523551;145.2776457933;-38.0081767842;145.2776572735;0.0030414586634032
70020;6574;-38.0081767842;145.2776572735;-38.0082480555;145.2776616923;0.0083311804022519
70021;6574;-38.0082480555;145.2776616923;-38.0081316811;145.2778362931;0.0210382201683818
70022;6574;-38.0081316811;145.2778362931;-38.0084045329;145.2783736952;0.0588125887473525
70023;6575;-38.0426010973;145.3364832027;-38.0429871589;145.3375285947;0.1061675047590264
70024;6575;-38.0429871589;145.3375285947;-38.0435630086;145.3389744027;0.1489756256415456
70025;6575;-38.0435630086;145.3389744027;-38.0436269342;145.3392025527;0.0222663643711764
70026;6575;-38.0436269342;145.3392025527;-38.0437291785;145.3396883132;0.0462329779306213
70027;6575;-38.0437291785;145.3396883132;-38.0438965755;145.3408877366;0.1120041160700127
70028;6575;-38.0438965755;145.3408877366;-38.0439294351;145.3410769526;0.0178161656927496
70029;6575;-38.0439294351;145.3410769526;-38.0439970357;145.3414662235;0.0366528518669794
70030;6576;-38.0722172314;145.3150473597;-38.0722171979;145.3149846908;0.0063086858229113
70031;6576;-38.0722171979;145.3149846908;-38.0722171598;145.3149269229;0.0058153178964772
70032;6576;-38.0722171598;145.3149269229;-38.0720721828;145.3138308502;0.1118849452882168
70033;6576;-38.0720721828;145.3138308502;-38.0724454254;145.3137518451;0.0483861912398668
70034;6576;-38.0724454254;145.3137518451;-38.0731776951;145.3135968515;0.0949293776766265
70035;6576;-38.0731776951;145.3135968515;-38.0738708619;145.3134501274;0.0898602817815316
70036;6576;-38.0738708619;145.3134501274;-38.0742285635;145.313374405;0.0463715802507419
70037;6576;-38.0742285635;145.313374405;-38.0745106021;145.313315109;0.0333772697091371
70038;6576;-38.0745106021;145.313315109;-38.0745285823;145.3133157438;0.0021000829963372
70039;6576;-38.0745285823;145.3133157438;-38.0746046379;145.3133184289;0.0088832754112818
70040;6576;-38.0746046379;145.3133184289;-38.0746922839;145.3132998748;0.0103741994361464
70041;6576;-38.0746922839;145.3132998748;-38.0753295417;145.3131649697;0.0754288940978191
70042;6576;-38.0753295417;145.3131649697;-38.0753925291;145.3131285007;0.0080819075854414
70043;6576;-38.0753925291;145.3131285007;-38.0756286769;145.3130785167;0.0279514677747846
70044;6576;-38.0756286769;145.3130785167;-38.075930865;145.3130145452;0.0357684158575047
70045;6576;-38.075930865;145.3130145452;-38.0760149075;145.3129967537;0.0099476706835024
70046;6577;-38.1241808877;145.3204622944;-38.1242377015;145.320408178;0.008454686644889
70047;6577;-38.1242377015;145.320408178;-38.1242377015;145.320408178;0.0
70048;6577;-38.1242377015;145.320408178;-38.124410347;145.3202437284;0.025692099418277
70049;6577;-38.124410347;145.3202437284;-38.1244688947;145.320209949;0.0076569936051833
70050;6577;-38.1244688947;145.320209949;-38.1249185823;145.3201197482;0.0542158042031868
70051;6577;-38.1249185823;145.3201197482;-38.124990106;145.3201054014;0.0086231325752277
70052;6578;-38.1130532697;145.2594587079;-38.1131234619;145.2594524298;0.0079808051590007
70053;6578;-38.1131234619;145.2594524298;-38.1132111253;145.2594445889;0.0099672695341699
70054;6578;-38.1132111253;145.2594445889;-38.1132902296;145.2594295203;0.0090721247928748
70055;6578;-38.1132902296;145.2594295203;-38.1132902278;145.2594295206;2.0590149097970289e-07
70056;6578;-38.1132902278;145.2594295206;-38.1133347686;145.2594210359;0.005108190126957
70057;6578;-38.1133347686;145.2594210359;-38.1141443481;145.2592731909;0.0927645282271064
70058;6578;-38.1141443481;145.2592731909;-38.114194854;145.2592639675;0.0057871473006826
70059;6579;-38.1001496802;145.2575511559;-38.1002496052;145.2583344638;0.0694365086661861
70060;6579;-38.1002496052;145.2583344638;-38.1003078763;145.2587911405;0.0404824134499968
70061;6579;-38.1003078763;145.2587911405;-38.1003562822;145.2592139366;0.0373853324632671
70062;6579;-38.1003562822;145.2592139366;-38.1004209219;145.2601955072;0.086190312442474
70063;6579;-38.1004209219;145.2601955072;-38.1004496896;145.2606325343;0.0383745899139899
70064;6579;-38.1004496896;145.2606325343;-38.1005147034;145.2611580634;0.0465499388360998
70065;6579;-38.1005147034;145.2611580634;-38.1006485768;145.2622396002;0.0958007619119681
70066;6579;-38.1006485768;145.2622396002;-38.100706882;145.2624506453;0.0195719326184934
70067;6579;-38.100706882;145.2624506453;-38.1007554793;145.262544448;0.0098270672534396
70068;6579;-38.1007554793;145.262544448;-38.1007841245;145.262587312;0.0049206942539311
70069;6579;-38.1007841245;145.262587312;-38.1008154238;145.2626270842;0.0049218021383725
70070;6579;-38.1008154238;145.2626270842;-38.1008684573;145.2626818207;0.00759705089994
70071;6579;-38.1008684573;145.2626818207;-38.1009501031;145.2627529495;0.0110071849888082
70072;6579;-38.1009501031;145.2627529495;-38.101024519;145.2628178176;0.0100343486519341
70073;6579;-38.101024519;145.2628178176;-38.1011730603;145.2629361501;0.0194942146922654
70074;6579;-38.1011730603;145.2629361501;-38.1012131581;145.262957302;0.0048275584823345
70075;6579;-38.1012131581;145.262957302;-38.1012968309;145.262986655;0.0096520004884174
70076;6579;-38.1012968309;145.262986655;-38.1013398128;145.2629946603;0.004830428300595
70077;6579;-38.1013398128;145.2629946603;-38.101469746;145.2629914329;0.0144506723305965
70078;6579;-38.101469746;145.2629914329;-38.1025246071;145.2627966199;0.1185273833944843
70079;6579;-38.1025246071;145.2627966199;-38.1026270819;145.2627638693;0.0117495025238179
70080;6579;-38.1026270819;145.2627638693;-38.103028152;145.2626382633;0.0459312524167381
70081;6579;-38.103028152;145.2626382633;-38.1033871191;145.2625141858;0.0413654532411607
70082;6579;-38.1033871191;145.2625141858;-38.1034676785;145.262497115;0.0090814754958867
70083;6579;-38.1034676785;145.262497115;-38.1037659337;145.2624310028;0.0336651894216669
70084;6579;-38.1037659337;145.2624310028;-38.1038262245;145.2624092776;0.0069683247645992
70085;6579;-38.1038262245;145.2624092776;-38.1038850487;145.2623818698;0.0069667174197729
70086;6579;-38.1038850487;145.2623818698;-38.1040047744;145.26231274;0.0146226002793222
70087;6579;-38.1040047744;145.26231274;-38.1040638785;145.2622853665;0.0069949167780736
70088;6579;-38.1040638785;145.2622853665;-38.1041244193;145.2622636088;0.0069958444649399
70089;6579;-38.1041244193;145.2622636088;-38.104189013;145.2622469363;0.0073291421896053
70090;6579;-38.104189013;145.2622469363;-38.1047650961;145.2621303045;0.0648653082996462
70091;6579;-38.1047650961;145.2621303045;-38.1048566839;145.262111766;0.0103124672364182
70092;6579;-38.1048566839;145.262111766;-38.1050525038;145.2620606749;0.0222283320482469
70093;6579;-38.1050525038;145.2620606749;-38.1050571548;145.2620594596;0.0005279862846101
70094;6579;-38.1050571548;145.2620594596;-38.105099896;145.2620457782;0.004901046599588
70095;6579;-38.105099896;145.2620457782;-38.105177457;145.2620108534;0.0091497601336855
70096;6579;-38.105177457;145.2620108534;-38.1052363191;145.2619830836;0.0069816190837527
70097;6579;-38.1052363191;145.2619830836;-38.10530381;145.2619512428;0.0080050819835195
70098;6580;-38.0824706014;145.2923877247;-38.0825411575;145.2923744312;0.0083278503934738
70099;6580;-38.0825411575;145.2923744312;-38.0836385088;145.2921676752;0.1233544499930595
70100;6580;-38.0836385088;145.2921676752;-38.0840359422;145.2920934515;0.0446674953914291
70101;6581;-38.0944223233;145.347905914;-38.094493769;145.3478913772;0.0084478847494306
70102;6581;-38.094493769;145.3478913772;-38.0947613128;145.3478369409;0.0316349225384985
70103;6581;-38.0947613128;145.3478369409;-38.0962387101;145.3475356644;0.1747002249669149
70104;6581;-38.0962387101;145.3475356644;-38.096335673;145.3483279883;0.0912179883177077
70105;6581;-38.096335673;145.3483279883;-38.0963478792;145.3484375753;0.0125908441936529
70106;6581;-38.0963478792;145.3484375753;-38.0946082227;145.3487919145;0.254683539242207
70107;6581;-38.0946082227;145.3487919145;-38.0945348885;145.348806851;0.0107360303357734
70108;6582;-38.123541672;145.3362267526;-38.1235627248;145.3363698304;0.0133694122481331
70109;6582;-38.1235627248;145.3363698304;-38.1236047698;145.3366555779;0.026700668012496
70110;6582;-38.1236047698;145.3366555779;-38.1237164728;145.3371701976;0.0490333316131046
70111;6582;-38.1237164728;145.3371701976;-38.1238580552;145.3383596573;0.1104935137235795
70112;6582;-38.1238580552;145.3383596573;-38.1238721058;145.3386495326;0.026675052083211
70113;6582;-38.1238721058;145.3386495326;-38.1239019354;145.3389788597;0.0304479738220656
70114;6582;-38.1239019354;145.3389788597;-38.124208631;145.3389276108;0.0361162031210746
70115;6582;-38.124208631;145.3389276108;-38.1245384291;145.3389264974;0.0385056051093466
70116;6582;-38.1245384291;145.3389264974;-38.1248901202;145.3389945697;0.0415348526104015
70117;6582;-38.1248901202;145.3389945697;-38.1249928371;145.3389792377;0.0120750713553738
70118;6582;-38.1249928371;145.3389792377;-38.1252608299;145.3389392474;0.0315042546025694
70119;6582;-38.1252608299;145.3389392474;-38.1253508529;145.3389258139;0.0105827760554917
70120;6583;-38.0395306867;145.2486038061;-38.0396134197;145.2486588476;0.010385845030312
70121;6584;-38.1126523104;145.2454248207;-38.1127543702;145.2454042742;0.012305805910481
70122;6584;-38.1127543702;145.2454042742;-38.1133774844;145.2452788282;0.0751316784771858
70123;6584;-38.1133774844;145.2452788282;-38.1140804151;145.2451373332;0.0847552042743823
70124;6584;-38.1140804151;145.2451373332;-38.1147208261;145.2450083998;0.0772172729043421
70125;6584;-38.1147208261;145.2450083998;-38.1147788851;145.2449967108;0.0070004378676609
70126;6585;-38.113726432;145.251320761;-38.113832657;145.2513245351;0.0126552521090708
70127;6585;-38.113832657;145.2513245351;-38.1143421018;145.2512135794;0.0615539695016807
70128;6585;-38.1143421018;145.2512135794;-38.1153737968;145.2509932274;0.1245869555907415
70129;6585;-38.1153737968;145.2509932274;-38.1153738242;145.2509932215;3.3095540823682943e-06
70130;6585;-38.1153738242;145.2509932215;-38.1155301462;145.2509598333;0.0188773684370975
70131;6585;-38.1155301462;145.2509598333;-38.1156024521;145.2509509062;0.0086514215039222
70132;6585;-38.1156024521;145.2509509062;-38.1156581305;145.2509440343;0.0066619153350172
70133;6585;-38.1156581305;145.2509440343;-38.1175090219;145.2505482028;0.2235205225467745
70134;6585;-38.1175090219;145.2505482028;-38.1176381567;145.2505034758;0.0151803572971247
70135;6585;-38.1176381567;145.2505034758;-38.1178401859;145.250461136;0.023223288258067
70136;6585;-38.1178401859;145.250461136;-38.1178650282;145.250428629;0.0040438262960849
70137;6585;-38.1178650282;145.250428629;-38.1179836822;145.2504032526;0.0136467687679029
70138;6586;-38.0576299361;145.24859328;-38.0576730779;145.2484550985;0.0130146883028066
70139;6586;-38.0576730779;145.2484550985;-38.057674114;145.2484514538;0.0003392679194466
70140;6586;-38.057674114;145.2484514538;-38.0577055661;145.2483408103;0.0102992349876678
70141;6586;-38.0577055661;145.2483408103;-38.0577346431;145.2482250728;0.010636567427856
70142;6586;-38.0577346431;145.2482250728;-38.0577602718;145.2481081055;0.0106300436049517
70143;6586;-38.0577602718;145.2481081055;-38.0578037296;145.2478512323;0.0230034826391831
70144;6586;-38.0578037296;145.2478512323;-38.0578170402;145.2477219643;0.0114142553268978
70145;6586;-38.0578170402;145.2477219643;-38.0578305537;145.2475907265;0.0115881859542529
70146;6586;-38.0578305537;145.2475907265;-38.0578406151;145.2473283306;0.023000943786595
70147;6586;-38.0578406151;145.2473283306;-38.0578337944;145.2470657768;0.0230000509559008
70148;6586;-38.0578337944;145.2470657768;-38.0578101487;145.2468047745;0.0230024714583165
70149;6586;-38.0578101487;145.2468047745;-38.0577964486;145.2466935471;0.0098568009521427
70150;6586;-38.0577964486;145.2466935471;-38.057896652;145.2466741858;0.0112703216408954
70151;6586;-38.057896652;145.2466741858;-38.0579955116;145.2466458195;0.0112697498446968
70152;6586;-38.0579955116;145.2466458195;-38.0580925258;145.2466086504;0.0112676624941045
70153;6586;-38.0580925258;145.2466086504;-38.0585169532;145.2464229479;0.0499163249085049
70154;6586;-38.0585169532;145.2464229479;-38.0585926001;145.2463844896;0.009060451023103
70155;6586;-38.0585926001;145.2463844896;-38.0586654435;145.2463381826;0.0090578363708718
70156;6586;-38.0586654435;145.2463381826;-38.0587349594;145.2462843104;0.0090552113354173
70157;6586;-38.0587349594;145.2462843104;-38.0588006796;145.2462232582;0.009054016484901
70158;6586;-38.0588006796;145.2462232582;-38.0590338047;145.2459870427;0.0331614251081491
70159;6586;-38.0590338047;145.2459870427;-38.0590906339;145.2459294599;0.0080838098551624
70160;6587;-37.9890227902;145.2616229161;-37.9890341125;145.2617105506;0.0081715599576792
70161;6587;-37.9890341125;145.2617105506;-37.9891275237;145.2624335715;0.0674186588191482
70162;6588;-38.0856354594;145.319785078;-38.0857065574;145.3197688852;0.0080317575782172
70163;6588;-38.0857065574;145.3197688852;-38.0854454915;145.3189376608;0.0783270790882937
70164;6588;-38.0854454915;145.3189376608;-38.0855536282;145.3189148939;0.0121882315113118
70165;6588;-38.0855536282;145.3189148939;-38.0859147415;145.3188388654;0.0407015629959034
70166;6588;-38.0859147415;145.3188388654;-38.0862357923;145.3187712766;0.0361859893659184
70167;6588;-38.0862357923;145.3187712766;-38.0866102602;145.3186924467;0.0422066203092366
70168;6588;-38.0866102602;145.3186924467;-38.0868416402;145.3186437289;0.0260791861976917
70169;6588;-38.0868416402;145.3186437289;-38.0869273199;145.319295153;0.0578024616074794
70170;6588;-38.0869273199;145.319295153;-38.0869286297;145.3193079025;0.0011252862896025
70171;6588;-38.0869286297;145.3193079025;-38.0869292439;145.3193207284;0.0011245835110522
70172;6588;-38.0869292439;145.3193207284;-38.0869291737;145.319333586;0.0011253092074458
70173;6588;-38.0869291737;145.319333586;-38.086928419;145.3193464056;0.0011250904768884
70174;6588;-38.086928419;145.3193464056;-38.0869269717;145.3193591316;0.0011253315093862
70175;6588;-38.0869269717;145.3193591316;-38.0869248472;145.3193717067;0.0011256262616422
70176;6588;-38.0869248472;145.3193717067;-38.0869220582;145.3193840621;0.0011249227503016
70177;6588;-38.0869220582;145.3193840621;-38.0869186111;145.319396152;0.0011253807991827
70178;6588;-38.0869186111;145.319396152;-38.0869145086;145.3194079093;0.0011255702799288
70179;6588;-38.0869145086;145.3194079093;-38.0869098024;145.3194192995;0.0011258654696978
70180;6588;-38.0869098024;145.3194192995;-38.0869044765;145.319430266;0.0011277789843703
70181;6588;-38.0869044765;145.319430266;-38.0868985927;145.3194407277;0.0011253255555948
70182;6588;-38.0868985927;145.3194407277;-38.0868921419;145.3194506733;0.0011278999358663
70183;6588;-38.0868921419;145.3194506733;-38.086885199;145.3194600475;0.001126541474925
70184;6588;-38.086885199;145.3194600475;-38.0868777524;145.3194687935;0.0011276181458274
70185;6588;-38.0868777524;145.3194687935;-38.0868698483;145.3194768751;0.001128149310847
70186;6588;-38.0868698483;145.3194768751;-38.0868615405;145.3194842601;0.0011274386382587
70187;6588;-38.0868615405;145.3194842601;-38.0868528474;145.319490915;0.0011285367408406
70188;6588;-38.0868528474;145.319490915;-38.0868438226;145.3194968147;0.0011285559584827
70189;6588;-38.0868438226;145.3194968147;-38.0868345027;145.3195019277;0.001128810425361
70190;6588;-38.0868345027;145.3195019277;-38.0868249232;145.3195062187;0.0011294541751269
70191;6588;-38.0868249232;145.3195062187;-38.0868151391;145.3195096878;0.0011295125822874
70192;6588;-38.0868151391;145.3195096878;-38.0865083192;145.3195921289;0.0348714196075206
70193;6588;-38.0865083192;145.3195921289;-38.0861675439;145.3196638934;0.0384094881385324
70194;6588;-38.0861675439;145.3196638934;-38.0857069486;145.3197687961;0.0520322661729261
70195;6589;-38.0610379287;145.3629189435;-38.0610651148;145.3631411565;0.019688163495558
70196;6589;-38.0610651148;145.3631411565;-38.061096778;145.3634021663;0.0231209863913448
70197;6589;-38.061096778;145.3634021663;-38.0610651148;145.3631411565;0.0231209863913448
70198;6589;-38.0610651148;145.3631411565;-38.0616122174;145.363034528;0.0615471243547569
70199;6589;-38.0616122174;145.363034528;-38.0616840247;145.3630205329;0.0080780699434295
70200;6590;-38.0908864396;145.2538179856;-38.0909231702;145.2538103767;0.0041381824577775
70201;6590;-38.0909231702;145.2538103767;-38.0913241066;145.2537273201;0.045170738403351
70202;6590;-38.0913241066;145.2537273201;-38.091325253;145.2537270826;0.0001356150519865
70203;6590;-38.091325253;145.2537270826;-38.0914266976;145.2537060675;0.0120005181420361
70204;6591;-37.966534759;145.2667799836;-37.9665472947;145.2668735627;0.0083209844936116
70205;6591;-37.9665472947;145.2668735627;-37.9665747024;145.2670781643;0.0181930111902837
70206;6591;-37.9665747024;145.2670781643;-37.9665923049;145.2671764721;0.0088374058977884
70207;6591;-37.9665923049;145.2671764721;-37.9666190182;145.2672978358;0.0110459466543234
70208;6591;-37.9666190182;145.2672978358;-37.9666508893;145.2674172035;0.0116003101313389
70209;6591;-37.9666508893;145.2674172035;-37.9666878389;145.2675342105;0.0116018849297425
70210;6591;-37.9666878389;145.2675342105;-37.9667297574;145.2676485157;0.0116039121008053
70211;6591;-37.9667297574;145.2676485157;-37.966769995;145.2677451398;0.0100583637543026
70212;6591;-37.966769995;145.2677451398;-37.9667929184;145.2678125478;0.0067572459444665
70213;6591;-37.9667929184;145.2678125478;-37.9668306787;145.2679006757;0.0092324192465423
70214;6591;-37.9668306787;145.2679006757;-37.9668680915;145.2680112886;0.011078889821392
70215;6591;-37.9668680915;145.2680112886;-37.9669107935;145.2681623104;0.0147679047215873
70216;6591;-37.9669107935;145.2681623104;-37.9669450632;145.2683167155;0.0147647594592375
70217;6591;-37.9669450632;145.2683167155;-37.9669707596;145.2684737538;0.0147627212022995
70218;6591;-37.9669707596;145.2684737538;-37.9669877562;145.2686326722;0.0147616926118842
70219;6591;-37.9669877562;145.2686326722;-37.966995959;145.2687926987;0.0147607947373636
70220;6591;-37.966995959;145.2687926987;-37.9670150324;145.2689411446;0.0138440305274285
70221;6591;-37.9670150324;145.2689411446;-37.9670080623;145.2691167291;0.0161822049835088
70222;6591;-37.9670080623;145.2691167291;-37.9669842436;145.2693773465;0.0241492703457898
70223;6591;-37.9669842436;145.2693773465;-37.9669756972;145.2695326916;0.0143335681030003
70224;6591;-37.9669756972;145.2695326916;-37.9669836013;145.2696639353;0.0121155695630547
70225;6591;-37.9669836013;145.2696639353;-37.9669888309;145.2697709984;0.0098735567067372
70226;6591;-37.9669888309;145.2697709984;-37.9669913239;145.2698763203;0.0096987582704206
70227;6591;-37.9669913239;145.2698763203;-37.9670000791;145.2699691361;0.0086041977942046
70228;6591;-37.9670000791;145.2699691361;-37.9670316953;145.2701570141;0.0176828667607632
70229;6591;-37.9670316953;145.2701570141;-37.9670818191;145.2703557367;0.0192048442905293
70230;6591;-37.9670818191;145.2703557367;-37.9671617864;145.2706564318;0.0292098791858142
70231;6591;-37.9671617864;145.2706564318;-37.9672226984;145.2709208013;0.0253518526122252
70232;6591;-37.9672226984;145.2709208013;-37.9672276324;145.2709582753;0.0033305424772648
70233;6591;-37.9672276324;145.2709582753;-37.9672410522;145.2710601981;0.0090585016935652
70234;6592;-38.0719256124;145.2920022689;-38.0720029928;145.2920449733;0.009381273080254
70235;6592;-38.0720029928;145.2920449733;-38.0720041196;145.2920455952;0.0001366100652447
70236;6592;-38.0720041196;145.2920455952;-38.0727434118;145.2919068749;0.0830975626713138
70237;6592;-38.0727434118;145.2919068749;-38.0728799405;145.2934022012;0.1317719110118254
70238;6592;-38.0728799405;145.2934022012;-38.0729001291;145.2933069625;0.0086337329638058
70239;6592;-38.0729001291;145.2933069625;-38.0729049209;145.2932843574;0.0020492336728474
70240;6592;-38.0729049209;145.2932843574;-38.0727434118;145.2919068749;0.1219089836768451
70241;6592;-38.0727434118;145.2919068749;-38.0730419979;145.2918508466;0.0335615477001278
70242;6593;-38.0117656342;145.288916171;-38.012140606;145.2884880622;0.0588858878777981
70243;6593;-38.012140606;145.2884880622;-38.0121985897;145.2884218612;0.008672215244737
70244;6594;-38.074463812;145.3123775965;-38.0743976586;145.3123915975;0.0078301840641812
70245;6594;-38.0743976586;145.3123915975;-38.0738736308;145.3125025041;0.0620260425156727
70246;6594;-38.0738736308;145.3125025041;-38.0737597764;145.3125433784;0.0138137011763077
70247;6594;-38.0737597764;145.3125433784;-38.0737166741;145.3125588459;0.0052293456417552
70248;6594;-38.0737166741;145.3125588459;-38.0730586183;145.3126981353;0.0778904115984298
70249;6594;-38.0730586183;145.3126981353;-38.071953278;145.3129321237;0.1308333870110886
70250;6594;-38.071953278;145.3129321237;-38.0718742249;145.3123346771;0.0609869783511552
70251;6594;-38.0718742249;145.3123346771;-38.071855638;145.3120399952;0.0271721023130092
70252;6594;-38.071855638;145.3120399952;-38.0728703029;145.3118251861;0.1201008544922049
70253;6594;-38.0728703029;145.3118251861;-38.0729411536;145.3118101865;0.0083862473358237
70254;6595;-38.2027473371;145.232309331;-38.2032826393;145.2322145658;0.064362928627554
70255;6595;-38.2032826393;145.2322145658;-38.2033514088;145.2321779737;0.0088768502016093
70256;6595;-38.2033514088;145.2321779737;-38.2034050155;145.2321179417;0.0085039597062931
70257;6595;-38.2034050155;145.2321179417;-38.20359534;145.2317974827;0.0375912920197927
70258;6595;-38.20359534;145.2317974827;-38.2042866808;145.2306168977;0.1377852482905589
70259;6595;-38.2042866808;145.2306168977;-38.2046714637;145.2299664108;0.0761933078044017
70260;6596;-38.0809855403;145.2830784203;-38.081047431;145.2830605224;0.007410873082104
70261;6596;-38.081047431;145.2830605224;-38.0810474522;145.2830605163;2.5378901097000506e-06
70262;6596;-38.0810474522;145.2830605163;-38.0813920397;145.2829608662;0.0412613579066886
70263;6596;-38.0813920397;145.2829608662;-38.0814949782;145.2829449774;0.0121069307008294
70264;6596;-38.0814949782;145.2829449774;-38.0816193316;145.2829400209;0.0145259843112183
70265;6596;-38.0816193316;145.2829400209;-38.0817419152;145.282925572;0.0143736755965857
70266;6596;-38.0817419152;145.282925572;-38.0826994516;145.2827488358;0.1129705443105081
70267;6597;-38.0395496812;145.2720546863;-38.0396259832;145.2720388462;0.008597051777079
70268;6597;-38.0396259832;145.2720388462;-38.0402604675;145.2719071267;0.0714882446498841
70269;6598;-37.977185878;145.2367414851;-37.9772423239;145.2372279066;0.0430943738529751
70270;6598;-37.9772423239;145.2372279066;-37.9772423269;145.2372279329;2.3292066096078616e-06
70271;6598;-37.9772423269;145.2372279329;-37.9772561284;145.2373468697;0.0105371619470243
70272;6599;-38.0907826282;145.2530138168;-38.0908204177;145.2530060031;0.0042572767568504
70273;6599;-38.0908204177;145.2530060031;-38.0912202643;145.2529233266;0.0450457883134794
70274;6599;-38.0912202643;145.2529233266;-38.0912208754;145.2529232002;7.228798363742313e-05
70275;6599;-38.0912208754;145.2529232002;-38.0913233089;145.2529020198;0.0121169173711193
70276;6600;-38.0806979728;145.2805799713;-38.0807643088;145.2805362059;0.0087271601294451
70277;6600;-38.0807643088;145.2805362059;-38.0807932269;145.280517127;0.0038044665896849
70278;6600;-38.0807932269;145.280517127;-38.0808911678;145.2804613237;0.0125324232679677
70279;6600;-38.0808911678;145.2804613237;-38.0809914791;145.2804127456;0.0125338653640453
70280;6600;-38.0809914791;145.2804127456;-38.0810873891;145.2803739055;0.0117530903374701
70281;6600;-38.0810873891;145.2803739055;-38.0811848151;145.2803416722;0.0117543412138778
70282;6600;-38.0811848151;145.2803416722;-38.0812901022;145.2803146759;0.0125406296435483
70283;6600;-38.0812901022;145.2803146759;-38.081396426;145.2802954001;0.012539560852442
70284;6600;-38.081396426;145.2802954001;-38.0816229959;145.2802710086;0.0265479012733762
70285;6600;-38.0816229959;145.2802710086;-38.0817488162;145.2802474507;0.0148487882025101
70286;6600;-38.0817488162;145.2802474507;-38.0818731819;145.2802137899;0.0148461435612037
70287;6600;-38.0818731819;145.2802137899;-38.0819955983;145.2801701586;0.0148444969146877
70288;6600;-38.0819955983;145.2801701586;-38.0820766487;145.2801366778;0.0099506798202069
70289;6600;-38.0820766487;145.2801366778;-38.0823299412;145.2801111783;0.0296657861222634
70290;6601;-38.0542953739;145.3540728675;-38.0543430309;145.3540355961;0.0062234638094032
70291;6601;-38.0543430309;145.3540355961;-38.0546389876;145.3538041349;0.0386485890799856
70292;6601;-38.0546389876;145.3538041349;-38.0548031147;145.3536419088;0.0231262275270558
70293;6602;-38.0788618814;145.2888298498;-38.0788717972;145.2889152573;0.0075564625824756
70294;6602;-38.0788717972;145.2889152573;-38.0789246382;145.2893704027;0.0402691321740869
70295;6603;-38.120308042;145.2570349912;-38.1203449905;145.2570712787;0.0055605837211008
70296;6603;-38.1203449905;145.2570712787;-38.1203784188;145.2571111348;0.0054581758738832
70297;6603;-38.1203784188;145.2571111348;-38.1203871879;145.2571205317;0.0013658974741956
70298;6603;-38.1203871879;145.2571205317;-38.1204497764;145.2571876009;0.0097489337505645
70299;6603;-38.1204497764;145.2571876009;-38.1212502801;145.2587483343;0.1745552991912012
70300;6603;-38.1212502801;145.2587483343;-38.1204497764;145.2571876009;0.1745552991912012
70301;6603;-38.1204497764;145.2571876009;-38.1209577517;145.2567107154;0.0752052201155999
70302;6603;-38.1209577517;145.2567107154;-38.1209988075;145.2566721719;0.0060782860831008
70303;6604;-38.090737265;145.2526074811;-38.090768172;145.2526012378;0.0034798630011919
70304;6604;-38.090768172;145.2526012378;-38.0907859449;145.2525976476;0.0020010763636254
70305;6604;-38.0907859449;145.2525976476;-38.0907859502;145.2525976465;5.97143886871889e-07
70306;6604;-38.0907859502;145.2525976465;-38.0911682197;145.2525204264;0.0430402705808218
70307;6604;-38.0911682197;145.2525204264;-38.0911688702;145.252520295;7.690270214584281e-05
70308;6604;-38.0911688702;145.252520295;-38.0912716395;145.2524995349;0.0121494925126353
70309;6605;-37.9788342024;145.241108105;-37.9798389712;145.2409191232;0.1468302523707425
70310;6605;-37.9798389712;145.2409191232;-37.9808468348;145.240726237;0.1473384518761238
70311;6605;-37.9808468348;145.240726237;-37.982796377;145.2403531008;0.2850017810225025
70312;6605;-37.982796377;145.2403531008;-37.9831828757;145.2402791279;0.0434629539194634
70313;6605;-37.9831828757;145.2402791279;-37.9845361797;145.2400200977;0.1521833464741753
70314;6605;-37.9845361797;145.2400200977;-37.9848153887;145.239966644;0.0361077966191481
70315;6605;-37.9848153887;145.239966644;-37.9855620926;145.2398237277;0.0965644712241405
70316;6605;-37.9855620926;145.2398237277;-37.9856247133;145.2398117353;0.0080982743458396
70317;6605;-37.9856247133;145.2398117353;-37.987701246;145.239419455;0.2684620170404512
70318;6605;-37.987701246;145.239419455;-37.9901700083;145.2389549618;0.2775155049991487
